TermID	Course_Number	Teacher	Expression	Course Section	Section_Number	Section ID	Room	GradebookType	MaxEnrollment	Tied	Phase	Teacher Tied	Attendance_Type_Code	Att_Mode_Code	GradeScaleID	Exclude_State_Rpt_YN	ExcludeFromClassRank	ExcludeFromGPA	ExcludeFromHonorRoll	ExcludeFromStoredGrades	External_Expression	MaxEnrollment	Section ID
3501	1355A	4086	9(A)	1355A.16	16	318054	145	0	22	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(M)	22	318054
3501	1355A	1104	8(D)	1355A.18	18	318055	142	0	22	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(R)	22	318055
3501	1355A	4086	4(D)	1355A.20	20	318056	145	0	22	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(R)	22	318056
3501	1355A	1104	4(D)	1355A.21	21	318057	142	0	22	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(R)	22	318057
3501	1355A	4086	8(D)	1355A.22	22	318058	145	0	22	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(R)	22	318058
3501	1355A	4086	2(D)	1355A.23	23	318059	145	0	22	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(R)	22	318059
3501	1355A	4086	2(B)	1355A.25	25	318060	145	0	22	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(T)	22	318060
3501	1355A	4086	1(B)	1355A.26	26	318061	145	0	22	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(T)	22	318061
3501	1355A	4086	6(B)	1355A.28	28	318062	145	0	22	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(T)	22	318062
3501	1355A	1104	5(B)	1355A.29	29	318063	142	0	22	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(T)	22	318063
3501	1355A	1104	4(B)	1355A.30	30	318064	142	0	22	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(T)	22	318064
3501	1355A	1104	6(C)	1355A.32	32	318065	142	0	22	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(W)	22	318065
3501	1355A	4086	2(C)	1355A.34	34	318066	145	0	22	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(W)	22	318066
3501	1355A	4086	5(C)	1355A.36	36	318067	145	0	22	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(W)	22	318067
3501	1355A	4086	6(C)	1355A.37	37	318068	145	0	22	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(W)	22	318068
3501	1355A	1104	5(C)	1355A.38	38	318069	142	0	22	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(W)	22	318069
3501	1355A	5479	2(B-C) 3(D) 7(A) 10(E)	1355A.101	101	318070	142	2	22	1	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	2(T-W) 3(R) 7(M) 10(F)	22	318070
3501	1357A	8928	12(B)	1357A.1	1	318099	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(T)	200	318099
3501	1357A	8928	5(E)	1357A.2	2	318100	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(F)	25	318100
3501	1357A	4085	1(E)	1357A.4	4	318101	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(F)	25	318101
3501	1357A	9330	7(E)	1357A.5	5	318102	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(F)	25	318102
3501	1357A	4085	8(E)	1357A.7	7	318103	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(F)	25	318103
3501	1357A	9330	6(E)	1357A.8	8	318104	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(F)	25	318104
3501	1357A	5479	1(E)	1357A.9	9	318105	142	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(F)	25	318105
3501	1357A	8928	10(E)	1357A.10	10	318106	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(F)	25	318106
3501	1357A	5479	7(E)	1357A.11	11	318107	142	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(F)	25	318107
3501	1357A	9330	8(E)	1357A.13	13	318108	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(F)	25	318108
3501	1357A	8928	9(E)	1357A.14	14	318109	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(F)	25	318109
3501	1357A	5479	9(E)	1357A.15	15	318110	142	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(F)	25	318110
3501	1357A	4085	12(C)	1357A.16	16	318111	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(W)	200	318111
3501	1357A	8928	10(A)	1357A.17	17	318112	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(M)	25	318112
3501	1357A	5479	1(A)	1357A.18	18	318113	142	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(M)	25	318113
3501	1357A	9330	3(A)	1357A.20	20	318114	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(M)	25	318114
3501	1357A	8928	5(A)	1357A.21	21	318115	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(M)	25	318115
3501	1357A	4085	4(A)	1357A.22	22	318116	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(M)	25	318116
3501	1357A	9330	4(A)	1357A.23	23	318117	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(M)	25	318117
3501	1357A	9330	6(A)	1357A.26	26	318118	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(M)	25	318118
3501	1357A	5479	8(A)	1357A.27	27	318119	142	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(M)	25	318119
3501	1357A	8928	9(A)	1357A.28	28	318120	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(M)	25	318120
3501	1357A	4085	5(A)	1357A.29	29	318121	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(M)	25	318121
3501	1357A	5479	5(A)	1357A.30	30	318122	142	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(M)	25	318122
3501	1357A	9330	12(E)	1357A.31	31	318123	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	318123
3501	1357A	5479	12(E)	1357A.32	32	318124	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	318124
3501	1357A	8928	4(D)	1357A.33	33	318125	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(R)	25	318125
3501	1357A	9330	5(D)	1357A.34	34	318126	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(R)	25	318126
3501	1357A	5479	5(D)	1357A.37	37	318127	142	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(R)	25	318127
3501	1357A	4085	5(D)	1357A.39	39	318128	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(R)	25	318128
3501	1357A	9330	10(D)	1357A.40	40	318129	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(R)	25	318129
3501	1357A	4085	8(D)	1357A.41	41	318130	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(R)	25	318130
3501	1357A	9330	7(D)	1357A.42	42	318131	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(R)	25	318131
3501	1357A	5479	2(D)	1357A.43	43	318132	142	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(R)	25	318132
3501	1357A	8928	8(D)	1357A.44	44	318133	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(R)	25	318133
3501	1357A	5479	9(D)	1357A.45	45	318134	142	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(R)	25	318134
3501	1357A	8928	9(D)	1357A.46	46	318135	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(R)	25	318135
3501	1357A	8928	2(B)	1357A.47	47	318136	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(T)	25	318136
3501	1357A	4085	8(B)	1357A.50	50	318137	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(T)	25	318137
3501	1357A	9330	4(B)	1357A.51	51	318138	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(T)	25	318138
3501	1357A	4085	4(B)	1357A.52	52	318139	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(T)	25	318139
3501	1357A	5479	3(B)	1357A.53	53	318140	142	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(T)	25	318140
3501	1357A	8928	6(B)	1357A.54	54	318141	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(T)	25	318141
3501	1357A	5479	6(B)	1357A.56	56	318142	142	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(T)	25	318142
3501	1357A	9330	10(B)	1357A.57	57	318143	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(T)	25	318143
3501	1357A	5479	7(B)	1357A.58	58	318144	142	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(T)	25	318144
3501	1357A	9330	9(B)	1357A.59	59	318145	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(T)	25	318145
3501	1357A	8928	8(B)	1357A.60	60	318146	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(T)	25	318146
3501	1357A	8928	8(C)	1357A.61	61	318147	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(W)	25	318147
3501	1357A	5479	10(C)	1357A.62	62	318148	142	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(W)	25	318148
3501	1357A	8928	2(C)	1357A.63	63	318149	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(W)	25	318149
3501	1357A	8928	3(C)	1357A.64	64	318150	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(W)	25	318150
3501	1357A	9330	10(C)	1357A.67	67	318151	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(W)	25	318151
3501	1357A	4085	2(C)	1357A.69	69	318152	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(W)	25	318152
3501	1357A	9330	9(C)	1357A.70	70	318153	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(W)	25	318153
3501	1357A	5479	7(C)	1357A.71	71	318154	142	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(W)	25	318154
3501	1357A	4085	6(C)	1357A.72	72	318155	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(W)	25	318155
3501	1357A	9330	5(C)	1357A.73	73	318156	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(W)	25	318156
3501	1357A	5479	8(C)	1357A.74	74	318157	142	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(W)	25	318157
3501	1357A	8928	1(E)	1357A.90	90	318158	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(F)	25	318158
3501	1357A	8928	3(D)	1357A.91	91	318159	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(R)	25	318159
3501	1357A	8928	2(A)	1357A.92	92	318160	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(M)	25	318160
3501	1357A	8928	1(B)	1357A.93	93	318161	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(T)	25	318161
3501	1357A	8928	6(C)	1357A.94	94	318162	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(W)	25	318162
3501	1358A	8928	12(E)	1358A.1	1	318227	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	318227
3501	1358A	1104	12(E)	1358A.2	2	318228	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	318228
3501	1358A	5479	2(E)	1358A.4	4	318229	142	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(F)	25	318229
3501	1358A	8928	2(E)	1358A.5	5	318230	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(F)	25	318230
3501	1358A	9336	3(E)	1358A.6	6	318231	141	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(F)	25	318231
3501	1358A	9336	4(E)	1358A.7	7	318232	141	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(F)	25	318232
3501	1358A	5479	5(E)	1358A.8	8	318233	142	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(F)	25	318233
3501	1358A	1104	7(E)	1358A.9	9	318234	145	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(F)	25	318234
3501	1358A	9336	8(E)	1358A.10	10	318235	141	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(F)	25	318235
3501	1358A	1104	8(E)	1358A.11	11	318236	145	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(F)	25	318236
3501	1358A	5479	4(A)	1358A.12	12	318237	142	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(M)	25	318237
3501	1358A	9336	8(A)	1358A.13	13	318238	141	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(M)	25	318238
3501	1358A	5479	3(A)	1358A.14	14	318239	142	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(M)	25	318239
3501	1358A	8928	1(A)	1358A.15	15	318240	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(M)	25	318240
3501	1358A	1104	3(A)	1358A.16	16	318241	145	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(M)	25	318241
3501	1358A	9336	3(A)	1358A.17	17	318242	141	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(M)	25	318242
3501	1358A	9336	2(A)	1358A.18	18	318243	141	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(M)	25	318243
3501	1358A	9336	6(A)	1358A.19	19	318244	141	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(M)	25	318244
3501	1358A	8928	8(A)	1358A.20	20	318245	144	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(M)	25	318245
3501	1358A	1104	6(A)	1358A.21	21	318246	145	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(M)	25	318246
3501	1358A	9336	7(A)	1358A.22	22	318247	141	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(M)	25	318247
3501	1358A	9336	12(E)	1358A.23	23	318248	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	318248
3501	1358A	5479	6(D)	1358A.24	24	318249	142	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(R)	25	318249
3501	1358A	9336	2(D)	1358A.26	26	318250	141	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(R)	25	318250
3501	1358A	5479	1(B)	1358A.27	27	318251	142	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(T)	25	318251
3501	1358A	9336	3(D)	1358A.28	28	318252	141	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(R)	25	318252
3501	1358A	8928	6(D)	1358A.29	29	318253	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(R)	25	318253
3501	1358A	9336	4(D)	1358A.30	30	318254	141	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(R)	25	318254
3501	1358A	5479	8(B)	1358A.31	31	318255	142	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(T)	25	318255
3501	1358A	1104	6(D)	1358A.32	32	318256	145	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(R)	25	318256
3501	1358A	5479	3(C)	1358A.33	33	318257	142	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(W)	25	318257
3501	1358A	9336	9(D)	1358A.34	34	318258	141	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(R)	25	318258
3501	1358A	5479	4(C)	1358A.35	35	318259	142	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(W)	25	318259
3501	1358A	9336	10(B)	1358A.36	36	318260	141	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(T)	25	318260
3501	1358A	9336	4(B)	1358A.38	38	318261	141	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(T)	25	318261
3501	1358A	8928	3(B)	1358A.39	39	318262	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(T)	25	318262
3501	1358A	1104	7(B)	1358A.40	40	318263	145	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(T)	25	318263
3501	1358A	9336	5(B)	1358A.41	41	318264	141	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(T)	25	318264
3501	1358A	9336	7(B)	1358A.42	42	318265	141	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(T)	25	318265
3501	1358A	9336	8(B)	1358A.43	43	318266	141	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(T)	25	318266
3501	1358A	9336	10(C)	1358A.44	44	318267	141	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(W)	25	318267
3501	1358A	9336	4(C)	1358A.45	45	318268	141	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(W)	25	318268
3501	1358A	9336	5(C)	1358A.47	47	318269	141	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(W)	25	318269
3501	1358A	8928	4(C)	1358A.48	48	318270	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(W)	25	318270
3501	1358A	1104	8(C)	1358A.49	49	318271	145	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(W)	25	318271
3501	1358A	9336	7(C)	1358A.50	50	318272	141	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(W)	25	318272
3501	1358A	8928	7(C)	1358A.51	51	318273	144	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(W)	25	318273
3501	1358A	1104	9(C)	1358A.52	52	318274	145	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(W)	25	318274
3501	1358A	9336	8(C)	1358A.53	53	318275	141	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(W)	25	318275
3501	1358A	8928	7(B)	1358A.89	89	318276	144	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(T)	25	318276
3501	1358A	1104	10(D)	1358A.91	91	318277	145	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(R)	25	318277
3501	1358A	8928	2(D)	1358A.93	93	318278	144	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(R)	25	318278
3501	1358A	1104	9(B)	1358A.94	94	318279	145	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(T)	25	318279
3501	1358A	8928	3(E)	1358A.98	98	318280	144	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(F)	25	318280
3501	1358A	5479	12(E)	1358A.101	101	318281	NA	2	60	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	60	318281
3501	1358A	9336	2(E)	1358A.152	152	318282	141	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(F)	25	318282
3501	1358A	9336	9(E)	1358A.159	159	318283	141	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(F)	25	318283
3501	1358A	5479	10(D)	1358A.410	410	318284	142	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(R)	25	318284
3501	1358A	9336	10(D)	1358A.1410	1410	318285	141	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(R)	25	318285
3501	1359A	9330	10(E)	1359A.1	1	318345	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(F)	25	318345
3501	1359A	9330	4(E)	1359A.2	2	318346	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(F)	25	318346
3501	1359A	9330	3(E)	1359A.3	3	318347	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(F)	25	318347
3501	1359A	4085	5(E)	1359A.4	4	318348	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(F)	25	318348
3501	1359A	4085	9(E)	1359A.5	5	318349	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(F)	25	318349
3501	1359A	4085	12(E)	1359A.6	6	318350	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	318350
3501	1359A	9330	10(A)	1359A.7	7	318351	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(M)	25	318351
3501	1359A	4085	2(A)	1359A.8	8	318352	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(M)	25	318352
3501	1359A	9330	1(A)	1359A.9	9	318353	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(M)	25	318353
3501	1359A	4085	7(A)	1359A.10	10	318354	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(M)	25	318354
3501	1359A	9330	9(A)	1359A.11	11	318355	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(M)	25	318355
3501	1359A	9330	12(E)	1359A.12	12	318356	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	318356
3501	1359A	9330	1(D)	1359A.13	13	318357	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(R)	25	318357
3501	1359A	4085	10(D)	1359A.14	14	318358	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(R)	25	318358
3501	1359A	9330	3(D)	1359A.15	15	318359	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(R)	25	318359
3501	1359A	4085	9(D)	1359A.16	16	318360	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(R)	25	318360
3501	1359A	9330	2(D)	1359A.17	17	318361	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(R)	25	318361
3501	1359A	9330	7(B)	1359A.18	18	318362	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(T)	25	318362
3501	1359A	9330	2(B)	1359A.19	19	318363	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(T)	25	318363
3501	1359A	9330	6(B)	1359A.20	20	318364	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(T)	25	318364
3501	1359A	4085	10(B)	1359A.21	21	318365	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(T)	25	318365
3501	1359A	4085	9(B)	1359A.22	22	318366	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(T)	25	318366
3501	1359A	9330	7(C)	1359A.23	23	318367	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(W)	25	318367
3501	1359A	9330	3(C)	1359A.24	24	318368	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(W)	25	318368
3501	1359A	9330	4(C)	1359A.25	25	318369	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(W)	25	318369
3501	1359A	4085	8(C)	1359A.26	26	318370	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(W)	25	318370
3501	1359A	4085	9(C)	1359A.27	27	318371	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(W)	25	318371
3501	1359A	4085	3(A)	1359A.90	90	318372	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(M)	25	318372
3501	1359A	4085	3(B)	1359A.91	91	318373	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(T)	25	318373
3501	1359A	4085	2(E)	1359A.92	92	318374	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	2(F)	25	318374
3501	1359A	4085	4(D)	1359A.93	93	318375	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(R)	25	318375
3501	1359A	4085	5(C)	1359A.94	94	318376	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(W)	25	318376
3501	1359A	4085	6(D)	1359A.95	95	318377	140	0	25	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	6(R)	25	318377
3501	1359A	4085	7(E)	1359A.96	96	318378	140	0	25	0	6	1	2	ATT_ModeMeeting	715	0	1	1	1	1	7(F)	25	318378
3501	1359A	4085	8(A)	1359A.97	97	318379	140	0	25	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(M)	25	318379
3501	1359A	4085	5(B)	1359A.98	98	318380	140	0	25	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(T)	25	318380
3501	1359A	4085	10(C)	1359A.99	99	318381	140	0	25	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	10(W)	25	318381
3501	1360A	4086	12(E)	1360A.1	1	318419	NA	2	200	0	1	1	2	ATT_ModeMeeting	0	0	0	0	0	0	ACT(F)	200	318419
3501	1360A	4086	4(A)	1360A.2	2	318420	145	0	8	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	4(M)	8	318420
3501	1360A	4086	5(A)	1360A.3	3	318421	145	0	9	0	2	1	2	ATT_ModeMeeting	715	0	1	1	1	1	5(M)	9	318421
3501	1360A	4086	9(D)	1360A.4	4	318422	145	0	8	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	9(R)	8	318422
3501	1360A	4086	3(D)	1360A.5	5	318423	145	0	8	0	5	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(R)	8	318423
3501	1360A	4086	8(B)	1360A.6	6	318424	145	0	8	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	8(T)	8	318424
3501	1360A	4086	3(B)	1360A.7	7	318425	145	0	8	0	3	1	2	ATT_ModeMeeting	715	0	1	1	1	1	3(T)	8	318425
3501	1360A	4086	1(C)	1360A.8	8	318426	145	0	8	0	4	1	2	ATT_ModeMeeting	715	0	1	1	1	1	1(W)	8	318426
